ConfigID,name,index,minTemperature,maxTemperature,hFOVPixels,vFOVPixels,hFOVDeg,vFOVDeg,senSim_percentBlur,senSim_percentNoise,trackFilePath
1523,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,0.0,E:\track.trk
1524,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,0.0,E:\track.trk
1525,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,0.0,E:\track.trk
1526,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,0.0,E:\track.trk
1527,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,0.0,E:\track.trk
1528,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,0.0,E:\track.trk
1529,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,0.0,E:\track.trk
1530,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,0.0,E:\track.trk
1531,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,0.5,E:\track.trk
1532,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,0.5,E:\track.trk
1533,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,0.5,E:\track.trk
1534,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,0.5,E:\track.trk
1535,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,0.5,E:\track.trk
1536,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,0.5,E:\track.trk
1537,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,0.5,E:\track.trk
1538,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,0.5,E:\track.trk
1539,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,0.5,E:\track.trk
1540,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,0.5,E:\track.trk
1541,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,0.5,E:\track.trk
1542,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,0.5,E:\track.trk
1543,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,0.5,E:\track.trk
1544,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,0.5,E:\track.trk
1545,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,0.5,E:\track.trk
1546,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,0.5,E:\track.trk
1547,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,0.5,E:\track.trk
1548,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,0.5,E:\track.trk
1549,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,1.0,E:\track.trk
1550,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,1.0,E:\track.trk
1551,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,1.0,E:\track.trk
1552,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,1.0,E:\track.trk
1553,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,1.0,E:\track.trk
1554,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,1.0,E:\track.trk
1555,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,1.0,E:\track.trk
1556,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,1.0,E:\track.trk
1557,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,1.0,E:\track.trk
1558,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,1.0,E:\track.trk
1559,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,1.0,E:\track.trk
1560,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,1.0,E:\track.trk
1561,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,1.0,E:\track.trk
1562,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,1.0,E:\track.trk
1563,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,1.0,E:\track.trk
1564,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,1.0,E:\track.trk
1565,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,1.0,E:\track.trk
1566,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,1.0,1.0,E:\track.trk
1567,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,0.0,E:\track.trk
1568,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,0.0,E:\track.trk
1569,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,0.0,E:\track.trk
1570,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,0.0,E:\track.trk
1571,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,0.0,E:\track.trk
1572,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,0.0,E:\track.trk
1573,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,0.0,E:\track.trk
1574,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,0.0,E:\track.trk
1575,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,0.0,E:\track.trk
1576,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,0.0,E:\track.trk
1577,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,0.0,E:\track.trk
1578,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,0.0,E:\track.trk
1579,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,0.0,E:\track.trk
1580,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,0.0,E:\track.trk
1581,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,0.0,E:\track.trk
1582,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,0.0,E:\track.trk
1583,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,0.0,E:\track.trk
1584,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,0.0,E:\track.trk
1585,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,0.5,E:\track.trk
1586,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,0.5,E:\track.trk
1587,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,0.5,E:\track.trk
1588,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,0.5,E:\track.trk
1589,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,0.5,E:\track.trk
1590,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,0.5,E:\track.trk
1591,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,0.5,E:\track.trk
1592,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,0.5,E:\track.trk
1593,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,0.5,E:\track.trk
1594,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,0.5,E:\track.trk
1595,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,0.5,E:\track.trk
1596,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,0.5,E:\track.trk
1597,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,0.5,E:\track.trk
1598,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,0.5,E:\track.trk
1599,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,0.5,E:\track.trk
1600,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,0.5,E:\track.trk
1601,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,0.5,E:\track.trk
1602,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,0.5,E:\track.trk
1603,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,1.0,E:\track.trk
1604,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,1.0,E:\track.trk
1605,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,1.0,E:\track.trk
1606,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,1.0,E:\track.trk
1607,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,1.0,E:\track.trk
1608,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.0,1.0,E:\track.trk
1609,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,1.0,E:\track.trk
1610,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,1.0,E:\track.trk
1611,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,1.0,E:\track.trk
1612,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,1.0,E:\track.trk
1613,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,1.0,E:\track.trk
1614,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,0.5,1.0,E:\track.trk
1615,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,1.0,E:\track.trk
1616,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,1.0,E:\track.trk
1617,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,1.0,E:\track.trk
1618,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,1.0,E:\track.trk
1619,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,1.0,E:\track.trk
1620,Long Wave Infarared - LWIR,0,20,60,1024,1024,32,32,1.0,1.0,E:\track.trk
1621,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,0.0,E:\track.trk
1622,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,0.0,E:\track.trk
1623,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,0.0,E:\track.trk
1624,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,0.0,E:\track.trk
1625,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,0.0,E:\track.trk
1626,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,0.0,E:\track.trk
1627,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,0.0,E:\track.trk
1628,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,0.0,E:\track.trk
1629,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,0.0,E:\track.trk
1630,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,0.0,E:\track.trk
1631,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,0.0,E:\track.trk
1632,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,0.0,E:\track.trk
1633,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,0.0,E:\track.trk
1634,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,0.0,E:\track.trk
1635,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,0.0,E:\track.trk
1636,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,0.0,E:\track.trk
1637,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,0.0,E:\track.trk
1638,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,0.0,E:\track.trk
1639,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,0.5,E:\track.trk
1640,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,0.5,E:\track.trk
1641,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,0.5,E:\track.trk
1642,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,0.5,E:\track.trk
1643,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,0.5,E:\track.trk
1644,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,0.5,E:\track.trk
1645,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,0.5,E:\track.trk
1646,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,0.5,E:\track.trk
1647,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,0.5,E:\track.trk
1648,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,0.5,E:\track.trk
1649,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,0.5,E:\track.trk
1650,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,0.5,E:\track.trk
1651,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,0.5,E:\track.trk
1652,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,0.5,E:\track.trk
1653,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,0.5,E:\track.trk
1654,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,0.5,E:\track.trk
1655,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,0.5,E:\track.trk
1656,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,0.5,E:\track.trk
1657,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,1.0,E:\track.trk
1658,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,1.0,E:\track.trk
1659,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,1.0,E:\track.trk
1660,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,1.0,E:\track.trk
1661,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,1.0,E:\track.trk
1662,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.0,1.0,E:\track.trk
1663,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,1.0,E:\track.trk
1664,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,1.0,E:\track.trk
1665,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,1.0,E:\track.trk
1666,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,1.0,E:\track.trk
1667,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,1.0,E:\track.trk
1668,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,0.5,1.0,E:\track.trk
1669,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,1.0,E:\track.trk
1670,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,1.0,E:\track.trk
1671,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,1.0,E:\track.trk
1672,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,1.0,E:\track.trk
1673,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,1.0,E:\track.trk
1674,Long Wave Infarared - LWIR,0,0,70,320,256,10,8,1.0,1.0,E:\track.trk
1675,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,0.0,E:\track.trk
1676,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,0.0,E:\track.trk
1677,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,0.0,E:\track.trk
1678,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,0.0,E:\track.trk
1679,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,0.0,E:\track.trk
1680,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,0.0,E:\track.trk
1681,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,0.0,E:\track.trk
1682,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,0.0,E:\track.trk
1683,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,0.0,E:\track.trk
1684,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,0.0,E:\track.trk
1685,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,0.0,E:\track.trk
1686,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,0.0,E:\track.trk
1687,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,0.0,E:\track.trk
1688,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,0.0,E:\track.trk
1689,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,0.0,E:\track.trk
1690,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,0.0,E:\track.trk
1691,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,0.0,E:\track.trk
1692,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,0.0,E:\track.trk
1693,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,0.5,E:\track.trk
1694,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,0.5,E:\track.trk
1695,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,0.5,E:\track.trk
1696,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,0.5,E:\track.trk
1697,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,0.5,E:\track.trk
1698,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,0.5,E:\track.trk
1699,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,0.5,E:\track.trk
1700,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,0.5,E:\track.trk
1701,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,0.5,E:\track.trk
1702,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,0.5,E:\track.trk
1703,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,0.5,E:\track.trk
1704,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,0.5,E:\track.trk
1705,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,0.5,E:\track.trk
1706,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,0.5,E:\track.trk
1707,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,0.5,E:\track.trk
1708,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,0.5,E:\track.trk
1709,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,0.5,E:\track.trk
1710,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,0.5,E:\track.trk
1711,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,1.0,E:\track.trk
1712,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,1.0,E:\track.trk
1713,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,1.0,E:\track.trk
1714,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,1.0,E:\track.trk
1715,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,1.0,E:\track.trk
1716,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.0,1.0,E:\track.trk
1717,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,1.0,E:\track.trk
1718,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,1.0,E:\track.trk
1719,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,1.0,E:\track.trk
1720,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,1.0,E:\track.trk
1721,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,1.0,E:\track.trk
1722,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,0.5,1.0,E:\track.trk
1723,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,1.0,E:\track.trk
1724,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,1.0,E:\track.trk
1725,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,1.0,E:\track.trk
1726,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,1.0,E:\track.trk
1727,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,1.0,E:\track.trk
1728,Long Wave Infarared - LWIR,0,0,70,640,512,20,16,1.0,1.0,E:\track.trk
1729,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,0.0,E:\track.trk
1730,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,0.0,E:\track.trk
1731,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,0.0,E:\track.trk
1732,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,0.0,E:\track.trk
1733,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,0.0,E:\track.trk
1734,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,0.0,E:\track.trk
1735,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,0.0,E:\track.trk
1736,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,0.0,E:\track.trk
1737,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,0.0,E:\track.trk
1738,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,0.0,E:\track.trk
1739,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,0.0,E:\track.trk
1740,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,0.0,E:\track.trk
1741,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,0.0,E:\track.trk
1742,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,0.0,E:\track.trk
1743,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,0.0,E:\track.trk
1744,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,0.0,E:\track.trk
1745,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,0.0,E:\track.trk
1746,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,0.0,E:\track.trk
1747,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,0.5,E:\track.trk
1748,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,0.5,E:\track.trk
1749,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,0.5,E:\track.trk
1750,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,0.5,E:\track.trk
1751,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,0.5,E:\track.trk
1752,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,0.5,E:\track.trk
1753,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,0.5,E:\track.trk
1754,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,0.5,E:\track.trk
1755,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,0.5,E:\track.trk
1756,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,0.5,E:\track.trk
1757,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,0.5,E:\track.trk
1758,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,0.5,E:\track.trk
1759,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,0.5,E:\track.trk
1760,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,0.5,E:\track.trk
1761,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,0.5,E:\track.trk
1762,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,0.5,E:\track.trk
1763,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,0.5,E:\track.trk
1764,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,0.5,E:\track.trk
1765,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,1.0,E:\track.trk
1766,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,1.0,E:\track.trk
1767,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,1.0,E:\track.trk
1768,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,1.0,E:\track.trk
1769,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,1.0,E:\track.trk
1770,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.0,1.0,E:\track.trk
1771,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,1.0,E:\track.trk
1772,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,1.0,E:\track.trk
1773,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,1.0,E:\track.trk
1774,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,1.0,E:\track.trk
1775,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,1.0,E:\track.trk
1776,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,0.5,1.0,E:\track.trk
1777,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,1.0,E:\track.trk
1778,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,1.0,E:\track.trk
1779,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,1.0,E:\track.trk
1780,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,1.0,E:\track.trk
1781,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,1.0,E:\track.trk
1782,Long Wave Infarared - LWIR,0,0,70,1024,1024,32,32,1.0,1.0,E:\track.trk
1783,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,0.0,E:\track.trk
1784,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,0.0,E:\track.trk
1785,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,0.0,E:\track.trk
1786,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,0.0,E:\track.trk
1787,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,0.0,E:\track.trk
1788,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,0.0,E:\track.trk
1789,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,0.0,E:\track.trk
1790,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,0.0,E:\track.trk
1791,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,0.0,E:\track.trk
1792,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,0.0,E:\track.trk
1793,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,0.0,E:\track.trk
1794,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,0.0,E:\track.trk
1795,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,0.0,E:\track.trk
1796,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,0.0,E:\track.trk
1797,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,0.0,E:\track.trk
1798,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,0.0,E:\track.trk
1799,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,0.0,E:\track.trk
1800,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,0.0,E:\track.trk
1801,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,0.5,E:\track.trk
1802,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,0.5,E:\track.trk
1803,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,0.5,E:\track.trk
1804,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,0.5,E:\track.trk
1805,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,0.5,E:\track.trk
1806,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,0.5,E:\track.trk
1807,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,0.5,E:\track.trk
